"","","occ","ranges","mean_env","mean_cov","sum_cov"
"1419","XJ_tailings_Scaff03104639_1","2","0.2155527","0.185419306","1.432196669","2.864393338"
"1420","XJ_tailings_Scaff03283294_1","6","0.221153683","0.245768768166667","0.366157832333333","2.196946994"
"1421","XJ_tailings_Scaff03821543_1","4","0.692131634","0.31625011975","0.770898668","3.083594672"
"1422","XJ_tailings_Scaff04093756_1","2","0.027579518","0.063853197","0.9651550445","1.930310089"
"1423","XJ_tailings_Scaff04176976_1","4","0.243132218","0.12119770625","1.025699326","4.102797304"
"1424","XJ_tailings_Scaff05152666_1","1","0","0.077642956","3.256993527","3.256993527"
"1425","XJ_tailings_Scaff05285897_1","3","0.221153683","0.256034888","1.750211077","5.250633231"
"1426","XJ_tailings_Scaff06163673_1","3","0.027579518","0.0638650563333333","0.950189295333333","2.850567886"
"1427","XJ_tailings_Scaff06512615_1","2","0.024815677","0.3195213465","1.241406323","2.482812646"
"1428","XJ_tailings_Scaff06889678_1","5","0.460245693","0.1957479526","1.151776456","5.75888228"
"1429","XJ_tailings_Scaff06948874_1","2","0.013825337","0.0569761065","0.821343556","1.642687112"
"1430","XJ_tailings_Scaff07030512_1","3","0.027579518","0.0638650563333333","1.338780804","4.016342412"
"1431","XJ_tailings_Scaff07542242_1","3","0.060806294","0.298062447333333","1.02412444966667","3.072373349"
"1432","XJ_tailings_Scaff07717093_1","5","0.419104483","0.1875197106","1.086507202","5.43253601"
"1433","XJ_tailings_Scaff07991683_1","19","0.75975473","0.375603300263158","0.460051030052632","8.740969571"
"1434","XJ_tailings_Scaff08530622_1","8","0.221153683","0.23910330625","1.88069353","15.04554824"
"1435","XJ_tailings_Scaff08738358_1","5","0.358789756","0.1754567652","1.0361985812","5.180992906"
"1436","XJ_tailings_Scaff08845240_1","3","0.229306881","0.144909129","1.02608325033333","3.078249751"
"1437","XJ_tailings_Scaff08914303_1","2","0.035990617","0.2891181995","0.7355300675","1.471060135"
"1438","XJ_tailings_Scaff09073584_1","3","0.142134015","0.276279287666667","0.880394566666667","2.6411837"
"1439","XJ_tailings_Scaff09160314_1","1","0","0.104153783","3.793591022","3.793591022"
"1440","XJ_tailings_Scaff09576954_1","2","0.024815677","0.3195213465","1.2374065615","2.474813123"
"1441","XJ_tailings_Scaff09654320_5","5","0.358789756","0.1754567652","1.3320570714","6.660285357"
"1442","XJ_tailings_Scaff10026474_1","3","0.027579518","0.0638650563333333","1.22484123833333","3.674523715"
"1443","XZ_D_Scaff0253856_1","1","0","0.50272343","1.289538118","1.289538118"
"1444","XZ_D_Scaff0310925_1","3","0.142072169","0.441381909666667","0.968842658","2.906527974"
"1445","XZ_D_Scaff0363249_3","2","0.142072169","0.4316873455","1.4446765525","2.889353105"
"1446","XZ_D_Scaff0533809_3","3","0.357972354","0.336041922333333","4.23798636966667","12.713959109"
"1447","XZ_D_Scaff0603738_1","4","0.115121904","0.42897256475","1.46033716475","5.841348659"
"1448","XZ_D_Scaff0714241_6","3","0.142072169","0.441381909666667","10.8929746823333","32.678924047"
"1449","XZ_D_Scaff0714241_7","4","0.383698604","0.36079263875","8.514404584","34.057618336"
"1450","XZ_D_Scaff0812450_1","1","0","0.50272343","2.269842126","2.269842126"
"1451","XZ_D_Scaff0917804_1","1","0","0.50272343","2.978660612","2.978660612"
"1452","XZ_D_Scaff1124423_1","3","0.142072169","0.441381909666667","2.52434604733333","7.573038142"
"1453","XZ_D_Scaff1134730_3","3","0.142072169","0.441381909666667","2.29743244533333","6.892297336"
"1454","XZ_D_Scaff1165880_15","1","0","0.460771038","12.78254075","12.78254075"
"1455","XZ_D_Scaff1237441_2","1","0","0.50272343","1.64666439","1.64666439"
"1456","XZ_D_Scaff1242933_2","4","0.261354636","0.4865379065","11.338155349","45.352621396"
"1457","XZ_D_Scaff1322917_1","7","0.452659992","0.386720401142857","0.356818441714286","2.497729092"
"1458","XZ_D_Scaff1411655_13","2","0.0419523919999999","0.481747234","4.1260625465","8.252125093"
"1459","XZ_D_Scaff1451646_1","6","0.238298813","0.407570024833333","0.889033212","5.334199272"
"1460","XZ_D_Scaff1463433_1","3","0.142072169","0.441381909666667","0.962628028","2.887884084"
"1461","XZ_D_Scaff1720207_1","3","0.142072169","0.441381909666667","3.15110954666667","9.45332864"
"1462","XZ_D_Scaff2096532_19","2","0.0419523919999999","0.481747234","7.076198063","14.152396126"
"1463","XZ_D_Scaff2124466_1","17","0.664552116","0.455030225352941","0.436059242470588","7.413007122"
"1464","XZ_D_Scaff2298384_2","3","0.094132963","0.457361645","1.962446913","5.887340739"
"1465","XZ_D_Scaff2338875_1","3","0.142072169","0.441381909666667","1.21105748866667","3.633172466"
"1466","XZ_D_Scaff2353098_3","1","0","0.50272343","4.972887332","4.972887332"
"1467","XZ_D_Scaff2542590_1","1","0","0.50272343","2.048784659","2.048784659"
"1468","XZ_D_Scaff2883955_1","11","0.270151902","0.556764676818182","0.756069340272727","8.316762743"
"1469","XZ_D_Scaff2976649_172","3","0.142072169","0.441381909666667","3.351935728","10.055807184"
"1470","XZ_D_Scaff3035241_1","1","0","0.460771038","2.339197502","2.339197502"
"1471","XZ_D_Scaff3436199_9","3","0.142072169","0.441381909666667","2.532652591","7.597957773"
"1472","XZ_D_Scaff3750669_1","2","0.0419523919999999","0.481747234","1.2808779365","2.561755873"
"1473","XZ_D_Scaff3851523_1","1","0","0.460771038","5.09005956","5.09005956"
"1474","XZ_D_Scaff4156378_1","1","0","0.460771038","3.912512559","3.912512559"
"1475","XZ_D_Scaff4281663_1","2","0.100119777","0.4107111495","2.790114748","5.580229496"
"1476","XZ_D_Scaff4423096_1","3","0.142072169","0.441381909666667","0.549329654","1.647988962"
"1477","XZ_Gr_Scaff0191666_1","2","0.165884065","0.5388956275","1.4067177735","2.813435547"
"1478","XZ_Gr_Scaff0347147_1","11","0.369040614","0.362007660363636","1.60740833036364","17.681491634"
"1479","XZ_Gr_Scaff0824297_1","1","0","0.495101778","1.52370001","1.52370001"
"1480","XZ_Gr_Scaff0907533_1","2","0.039148183","0.4755276865","0.8287602965","1.657520593"
"1481","XZ_Gr_Scaff1104023_1","17","0.633040041","0.377671796176471","0.646367566764706","10.988248635"
"1482","XZ_Gr_Scaff1373359_1","2","0.039148183","0.4755276865","1.069334624","2.138669248"
"1483","XZ_Gr_Scaff1581237_1","26","0.520674656","0.396585335653846","0.415912146115385","10.813715799"
"1484","XZ_Gr_Scaff1942845_1","1","0","0.455953595","3.381726737","3.381726737"
"1485","XZ_Gr_Scaff1948166_1","1","0","0.455953595","1.62799011","1.62799011"
"1486","XZ_Gr_Scaff1972620_1","1","0","0.455953595","3.654991419","3.654991419"
"1487","XZ_Gr_Scaff2107394_1","48","0.705060197","0.424919651229167","0.703388263104167","33.762636629"
"1488","XZ_Gr_Scaff2114640_1","1","0","0.455953595","3.319158689","3.319158689"
"1489","XZ_Gr_Scaff2232388_1","12","0.441654988","0.416569666166667","0.397451860916667","4.769422331"
"1490","XZ_Gr_Scaff2383738_1","1","0","0.455953595","2.149492254","2.149492254"
"1491","XZ_Gr_Scaff2817450_1","1","0","0.495101778","1.830882817","1.830882817"
"1492","XZ_Gr_Scaff2819363_3","2","0.014412894","0.502308225","1.5648451155","3.129690231"
"1493","XZ_Gr_Scaff3253482_1","1","0","0.631450158","4.063642518","4.063642518"
"1494","XZ_Gr_Scaff3338401_1","1","0","0.455953595","3.58570875","3.58570875"
"1495","XZ_Gr_Scaff3601184_1","8","0.375319246","0.389811847375","0.57036013425","4.562881074"
"1496","XZ_Gr_Scaff3626073_1","1","0","0.455953595","4.460135384","4.460135384"
"1497","XZ_Gr_Scaff3991457_1","21","0.564345336","0.484872631619048","0.395702519380952","8.309752907"
"1498","YN_farmland_Scaff00173243_1","3","0.400915846","0.770871466666667","0.680807810666667","2.042423432"
"1499","YN_farmland_Scaff00719630_12","12","0.382705529","0.552881025666667","1.04517766641667","12.542131997"
"1500","YN_farmland_Scaff01018301_1","1","0","0.577893629","2.164665083","2.164665083"
"1501","YN_farmland_Scaff01305248_1","9","0.677073211","0.571945591","0.421178700333333","3.790608303"
"1502","YN_farmland_Scaff01333843_1","15","0.567200676","0.660539577733333","0.9188899106","13.783348659"
"1503","YN_farmland_Scaff01497772_1","9","0.411571631","0.696981545666667","0.470974882333333","4.238773941"
"1504","YN_farmland_Scaff01848966_9","12","0.435493385","0.538914101083333","2.15967988283333","25.916158594"
"1505","YN_farmland_Scaff02427913_1","4","0.234830741","0.66320456775","1.122119701","4.488478804"
"1506","YN_farmland_Scaff02496022_1","4","0.180291089","0.6386545185","1.00711534925","4.028461397"
"1507","YN_farmland_Scaff02499084_1","4","0.119248612","0.55346460975","0.8188190095","3.275276038"
"1508","YN_farmland_Scaff02828787_2","7","0.393067727","0.722255216142857","0.934694558142857","6.542861907"
"1509","YN_farmland_Scaff02924334_1","8","0.389621147","0.574670630625","0.344077535","2.75262028"
"1510","YN_farmland_Scaff02973730_1","11","0.567200676","0.628401366181818","0.500036978","5.500406758"
"1511","YN_farmland_Scaff03463306_1","2","0.00476572900000005","0.7111473815","1.0930345605","2.186069121"
"1512","YN_farmland_Scaff03631070_2","15","0.306894064","0.4949399802","0.602942462866667","9.044136943"
"1513","YN_farmland_Scaff03963263_1","8","0.555650985","0.62943768425","1.751348252125","14.010786017"
"1514","YN_farmland_Scaff04134239_17","8","0.431213717","0.470396696375","1.976457193875","15.811657551"
"1515","YN_farmland_Scaff04178115_1","5","0.454206105","0.6110561134","1.0266273976","5.133136988"
"1516","YN_farmland_Scaff04213112_1","1","0","0.587373593","1.157554925","1.157554925"
"1517","YN_farmland_Scaff04865651_1","3","0.0625511089999999","0.606964292333333","1.14456757966667","3.433702739"
"1518","YN_farmland_Scaff04887544_1","3","0.504898222","0.698061977333333","1.42541618533333","4.276248556"
"1519","YN_farmland_Scaff05474187_1","5","0.15933602","0.6883686476","0.9427433812","4.713716906"
"1520","YN_farmland_Scaff05698232_1","2","0.245325265","0.4455894215","3.7663514985","7.532702997"
"1521","YN_farmland_Scaff05793248_2","21","0.408226273","0.568672636857143","0.463651319","9.736677699"
"1522","YN_farmland_Scaff05822324_1","20","0.753584375","0.5745816739","0.7103455372","14.206910744"
"1523","YN_farmland_Scaff06002212_1","1","0","0.646545667","3.591218721","3.591218721"
"1524","YN_farmland_Scaff06013993_1","11","0.430231407","0.524896869272727","0.702650435818182","7.729154794"
"1525","YN_farmland_Scaff06625396_1","14","0.633884878","0.602846532928571","0.671052409857143","9.394733738"
"1526","YN_farmland_Scaff06682509_1","12","0.363959734","0.57436174675","0.406825411166667","4.881904934"
"1527","YN_farmland_Scaff06976490_1","9","0.328866839","0.578717928888889","0.565637382333333","5.090736441"
"1528","YN_farmland_Scaff07104861_3","1","0","0.577893629","2.173346819","2.173346819"
"1529","YN_farmland_Scaff07408823_1","4","0.147208233","0.6534284005","1.1929217615","4.771687046"
"1530","YN_farmland_Scaff07570299_1","3","0.172949651","0.663478788","3.104984921","9.314954763"
"1531","YN_farmland_Scaff07850902_1","10","0.656747967","0.6156022455","0.305913371","3.05913371"
"1532","YN_farmland_Scaff07990302_2","4","0.528730343","0.69597101425","0.74689866975","2.987594679"
"1533","YN_farmland_Scaff08048309_1","12","0.542983173","0.6403936245","0.538272369666667","6.459268436"
"1534","YN_farmland_Scaff08242644_1","11","0.542983173","0.654454593545455","0.286830481636364","3.155135298"
"1535","YN_farmland_Scaff08420887_1","5","0.481206465","0.6963186196","0.3927540052","1.963770026"
"1536","YN_farmland_Scaff08424930_1","16","0.753556399","0.613770519875","0.4024095631875","6.438553011"
"1537","YN_farmland_Scaff08461651_1","2","0.019121539","0.5778128235","0.920045776","1.840091552"
"1538","YN_farmland_Scaff08518167_1","3","0.02387089","0.619857698666667","0.828887654666667","2.486662964"
"1539","YN_farmland_Scaff08679466_1","2","0.37816234","0.81091883","1.100591726","2.201183452"
"1540","YN_farmland_Scaff08835274_1","6","0.467114621","0.508754925833333","0.400438393833333","2.402630363"
"1541","YN_farmland_Scaff08982147_1","8","0.315268013","0.60378894425","0.31214485475","2.497158838"
"1542","YN_farmland_Scaff09018334_1","7","0.389621147","0.545040922142857","0.569336247285714","3.985353731"
"1543","YN_farmland_Scaff09069826_3","23","0.298910871","0.481474034173913","0.715433229913043","16.454964288"
"1544","YN_farmland_Scaff09470202_3","28","0.531057535","0.559621081785714","0.397677526142857","11.134970732"
"1545","YN_farmland_Scaff09470584_2","4","0.454206105","0.551070422","9.36773241625","37.470929665"
"1546","YN_farmland_Scaff09969972_5","8","0.413938585","0.565335700625","1.056750125125","8.454001001"
"1547","YN_farmland_Scaff10440172_1","6","0.413938585","0.604210749333333","0.725094410666667","4.350566464"
"1548","YN_farmland_Scaff10767382_1","8","0.567200676","0.61658611025","0.741235391625","5.929883133"
"1549","YN_farmland_Scaff10787235_1","25","0.753584375","0.57967578436","0.40346954704","10.086738676"
"1550","YN_farmland_Scaff10792221_1","21","0.567200676","0.623595302142857","0.45676816747619","9.592131517"
"1551","YN_farmland_Scaff11031341_1","1","0","0.758420174","2.727403278","2.727403278"
"1552","YN_farmland_Scaff11133055_1","2","0.111874507","0.7024829205","1.7214627065","3.442925413"
"1553","YN_farmland_Scaff11210091_1","8","0.374069096","0.541596301","0.63034001475","5.042720118"
"1554","YN_farmland_Scaff11391432_2","36","0.753584375","0.538990825777778","0.855997362361111","30.815905045"
"1555","YN_farmland_Scaff11498116_1","27","0.39844426","0.564636106111111","0.49291550062963","13.308718517"
"1556","YN_farmland_Scaff11638581_1","3","0.111874507","0.709742946","1.56015863666667","4.68047591"
"1557","YN_farmland_Scaff11827340_1","7","0.2464216","0.573700318285714","0.549780851714286","3.848465962"
"1558","YN_farmland_Scaff12058398_1","7","0.0925285069999999","0.579144534571429","0.908938572428571","6.362570007"
"1559","YN_farmland_Scaff12066680_1","3","0.136582514","0.701506943666667","1.474167274","4.422501822"
"1560","YN_farmland_Scaff12128922_2","23","0.587494386","0.610489412782609","0.691472841826087","15.903875362"
"1561","YN_farmland_Scaff12744984_1","9","0.307876374","0.511158992333333","0.583431207333333","5.250880866"
"1562","YN_farmland_Scaff12745795_1","4","0.151487901","0.68010465175","1.43260219475","5.730408779"
"1563","YN_farmland_Scaff12786887_1","6","0.431747946","0.691400100666667","0.507149777833333","3.042898667"
"1564","YN_farmland_Scaff12881346_1","6","0.633884878","0.617333067166667","0.757166017833333","4.542996107"
"1565","YN_farmland_Scaff13725880_1","35","0.753556399","0.564961054457143","0.255139639714286","8.92988739"
"1566","YN_farmland_Scaff13798446_1","1","0","0.577893629","1.626683067","1.626683067"
"1567","YN_farmland_Scaff14079190_3","2","0.0446544719999999","0.555566393","1.637519194","3.275038388"
"1568","YN_farmland_Scaff14871585_1","2","0.066984579","0.6800379565","0.755150507","1.510301014"
"1569","YN_farmland_Scaff16383464_1","9","0.753584375","0.629779653666667","1.15253661766667","10.372829559"
"1570","YN_farmland_Scaff16384988_2","5","0.567200676","0.6679052186","1.0735847948","5.367923974"
"1571","YN_farmland_Scaff17115141_1","1","0","0.577893629","2.327219156","2.327219156"
"1572","YN_farmland_Scaff17262888_1","3","0.02387089","0.619857698666667","1.16127836966667","3.483835109"
"1573","YN_farmland_Scaff18593051_1","3","0.111874507","0.709742946","0.854612633333333","2.5638379"
"1574","YN_farmland_Scaff19011927_1","8","0.542983173","0.609053843625","0.274905060375","2.199240483"
"1575","YN_farmland_Scaff19144891_1","3","0.264446804","0.492850812","2.29866248333333","6.89598745"
"1576","YN_farmland_Scaff19248799_3","11","0.567200676","0.654560586636364","0.604666483636364","6.65133132"
"1577","YN_farmland_Scaff19437043_1","8","0.264688041","0.565763330625","0.495379912625","3.963039301"
"1578","YN_farmland_Scaff19664318_1","2","0.019121539","0.5778128235","0.8271520975","1.654304195"
"1579","YN_farmland_Scaff20036048_1","19","0.656747967","0.607637553789474","1.03290200921053","19.625138175"
"1580","YN_farmland_Scaff20211885_1","2","0.02387089","0.618867718","1.2518368395","2.503673679"
"1581","YN_farmland_Scaff20221331_1","8","0.633884878","0.599402223375","0.71755371175","5.740429694"
"1582","YN_farmland_Scaff20994290_2","18","0.454546371","0.578035681833333","0.589484955555556","10.6107292"
"1583","YN_farmland_Scaff21183994_1","2","0.0777173299999999","0.685404332","1.926290079","3.852580158"
"1584","YN_farmland_Scaff21268108_1","2","0.411272139","0.7943639305","0.922057039","1.844114078"
"1585","YN_farmland_Scaff21934798_2","17","0.567200676","0.629599509705882","0.716157522352941","12.17467788"
"1586","YN_farmland_Scaff21978270_1","9","0.633884878","0.686373354","0.667786383222222","6.010077449"
"1587","YN_farmland_Scaff22230805_2","4","0.435555143","0.559258592","1.01144511025","4.045780441"
"1588","YN_farmland_Scaff22512620_1","13","0.542983173","0.661293892076923","0.551728792769231","7.172474306"
"1589","YN_farmland_Scaff22831537_1","4","0.111874507","0.710689771","0.53549095675","2.141963827"
"1590","YN_farmland_Scaff23239820_2","4","0.127617011","0.69000800025","0.5973714695","2.389485878"
"1591","YN_farmland_Scaff23618935_2","2","0.111874507","0.7024829205","4.4218322895","8.843664579"
"1592","YN_farmland_Scaff23711265_1","1","0","0.587373593","1.611982435","1.611982435"
"1593","YN_farmland_Scaff24080746_1","8","0.408226273","0.60439574225","0.5409972025","4.32797762"
"1594","YN_farmland_Scaff24109594_1","7","0.272304082","0.530963305714286","0.825420012285714","5.777940086"
"1595","YN_forest_Scaff00089837_1","13","0.3240455","0.481500117","0.819589579","10.654664527"
"1596","YN_forest_Scaff00141254_1","14","0.505334274","0.379305651428571","3.74475047042857","52.426506586"
"1597","YN_forest_Scaff00450040_1","2","0.04895291","0.242620714","1.3701094085","2.740218817"
"1598","YN_forest_Scaff00781577_2","9","0.487785511","0.326932386444444","1.63858452533333","14.747260728"
"1599","YN_forest_Scaff01723971_1","2","0.245325265","0.4455894215","1.715524009","3.431048018"
"1600","YN_forest_Scaff01931265_1","3","0.05660987","0.272198080333333","0.711575417666667","2.134726253"
"1601","YN_forest_Scaff01931265_3","1","0","0.267097169","0.639637869","0.639637869"
"1602","YN_forest_Scaff01941302_1","4","0.542983173","0.636015604","0.7296047885","2.918419154"
"1603","YN_forest_Scaff02086245_1","14","0.443446071","0.341717403142857","0.982208812857143","13.75092338"
"1604","YN_forest_Scaff02144609_1","8","0.480617315","0.374302132375","4.375241667375","35.001933339"
"1605","YN_forest_Scaff02459014_1","2","0.188281083","0.3983546105","0.6389660985","1.277932197"
"1606","YN_forest_Scaff02505461_1","3","0.109576845","0.278424715333333","1.27709859566667","3.831295787"
"1607","YN_forest_Scaff02540101_14","3","0.404550448","0.512189339666667","4.65732855666667","13.97198567"
"1608","YN_forest_Scaff02634198_1","8","0.313802133","0.42506506425","0.46870948775","3.749675902"
"1609","YN_forest_Scaff03020409_14","1","0","0.33598439","19.36942655","19.36942655"
"1610","YN_forest_Scaff03182232_1","30","0.50235102","0.522157411633333","1.0695040292","32.085120876"
"1611","YN_forest_Scaff03196919_4","5","0.56088864","0.4917430494","1.3187788998","6.593894499"
"1612","YN_forest_Scaff03726696_1","3","0.411266792","0.410401489666667","0.822807876","2.468423628"
"1613","YN_forest_Scaff03811436_1","1","0","0.33598439","7.225375938","7.225375938"
"1614","YN_forest_Scaff03942308_1","29","0.633884878","0.612717147034483","0.814063008827586","23.607827256"
"1615","YN_forest_Scaff04249294_1","7","0.390603457","0.555222139285714","0.731324352428571","5.119270467"
"1616","YN_forest_Scaff04430691_1","4","0.052466802","0.4481282505","0.8237378485","3.294951394"
"1617","YN_forest_Scaff04484673_7","2","0.031449415","0.4767704445","2.6355711575","5.271142315"
"1618","YN_forest_Scaff04528370_1","2","0.299079108","0.472466343","1.2587455775","2.517491155"
"1619","YN_forest_Scaff04610096_2","5","0.732902831","0.5752818434","1.4854743074","7.427371537"
"1620","YN_forest_Scaff04666795_3","17","0.435493385","0.531315273176471","0.971663672411765","16.518282431"
"1621","YN_forest_Scaff04723654_1","13","0.42994529","0.384317450307692","0.676072409384615","8.788941322"
"1622","YN_forest_Scaff04856788_1","4","0.253990836","0.3950512155","1.23074047675","4.922961907"
"1623","YN_forest_Scaff05090032_1","2","0.274186279","0.4041903085","1.2323018315","2.464603663"
"1624","YN_forest_Scaff05109901_1","2","0.193739724","0.363967031","0.3762436295","0.752487259"
"1625","YN_forest_Scaff06023007_1","16","0.633884878","0.6042946461875","0.515925757625","8.254812122"
"1626","YN_forest_Scaff06207585_1","9","0.410317493","0.512975162666667","0.676673813","6.090064317"
"1627","YN_forest_Scaff06317450_1","5","0.446433077","0.5036597912","0.66921689","3.34608445"
"1628","YN_forest_Scaff06690200_3","14","0.494338182","0.52471714","0.458664531928571","6.421303447"
"1629","YN_forest_Scaff07492954_1","8","0.449063895","0.39101039025","0.6565839355","5.252671484"
"1630","YN_forest_Scaff07523443_1","7","0.190291474","0.325239812428571","0.810711952857143","5.67498367"
"1631","YN_forest_Scaff07754936_1","14","0.584708217","0.382288345785714","0.757432271","10.604051794"
"1632","YN_forest_Scaff07826547_1","5","0.18504927","0.3660672304","1.4746813784","7.373406892"
"1633","YN_forest_Scaff08208202_1","7","0.264446804","0.501220550714286","0.704244185857143","4.929709301"
"1634","YN_forest_Scaff08376875_2","51","0.949936562","0.506791471333333","0.351465961647059","17.924764044"
"1635","YN_forest_Scaff08485138_1","5","0.189663459","0.3989692726","1.0551421464","5.275710732"
"1636","YN_forest_Scaff08516408_2","33","0.628300523","0.373979160909091","0.506826348939394","16.725269515"
"1637","YN_forest_Scaff08593449_1","8","0.223579","0.30116561825","0.924072624","7.392580992"
"1638","YN_forest_Scaff08666500_2","1","0","0.267097169","1.193718462","1.193718462"
"1639","YN_forest_Scaff08807433_11","40","0.661562012","0.524704672675","2.33048768295","93.219507318"
"1640","YN_forest_Scaff09000129_1","1","0","0.267097169","5.745073924","5.745073924"
"1641","YN_forest_Scaff09082398_1","3","0.188281083","0.428558479333333","0.371370732666667","1.114112198"
"1642","YN_forest_Scaff09923551_1","3","0.246995387","0.361801264666667","1.47758916666667","4.4327675"
"1643","YN_forest_Scaff09923551_2","10","0.517023679","0.3880162631","0.6354656568","6.354656568"
"1644","YN_forest_Scaff10134781_1","1","0","0.33598439","4.341005864","4.341005864"
"1645","YN_forest_Scaff10490490_1","15","0.433577794","0.402464385466667","0.621236926733333","9.318553901"
"1646","YN_forest_Scaff10920337_1","27","0.435555143","0.587947148148148","0.44872597237037","12.115601254"
"1647","YN_forest_Scaff10964539_2","17","0.680011418","0.430563411117647","0.358495411941176","6.094422003"
"1648","YN_forest_Scaff11365365_2","7","0.623170246","0.437368817285714","0.784604509428571","5.492231566"
"1649","YN_forest_Scaff11438633_1","1","0","0.33598439","4.973346681","4.973346681"
"1650","YN_forest_Scaff11558933_1","18","0.624285355","0.578752098777778","0.874080687166667","15.733452369"
"1651","YN_forest_Scaff11566536_1","3","0.341174318","0.368369609666667","0.655191750666667","1.965575252"
"1652","YN_forest_Scaff12145323_1","13","0.361081608","0.404768809538462","0.525967584384615","6.837578597"
"1653","YN_forest_Scaff12390513_1","1","0","0.622005897","2.741470689","2.741470689"
"1654","YN_forest_Scaff12409321_2","7","0.269429554","0.477021393571429","1.18251335","8.27759345"
"1655","YN_forest_Scaff12413605_1","6","0.460219702","0.480552551833333","0.483737575666667","2.902425454"
"1656","YN_forest_Scaff12552049_1","1","0","0.267097169","1.139370146","1.139370146"
"1657","YN_forest_Scaff12763890_1","10","0.364967546","0.5769212486","2.0401671815","20.401671815"
"1658","YN_forest_Scaff12923409_1","1","0","0.267097169","1.576587276","1.576587276"
"1659","YN_forest_Scaff13074069_1","9","0.517023679","0.364418149222222","0.589720161555556","5.307481454"
"1660","YN_forest_Scaff13520578_1","3","0.178108166","0.422959933666667","1.18660770533333","3.559823116"
"1661","YN_forest_Scaff13610046_1","22","0.435555143","0.560259571545455","0.605325094681818","13.317152083"
"1662","YN_forest_Scaff13725061_2","5","0.460219702","0.389659799","0.8355441876","4.177720938"
"1663","YN_forest_Scaff13744751_1","3","0.098771423","0.286251931333333","0.613983349","1.841950047"
"1664","YN_forest_Scaff13816675_1","2","0.185868809","0.5854295565","0.6880020675","1.376004135"
"1665","YN_forest_Scaff14420848_1","2","0.315348633","0.4247714855","0.9514609565","1.902921913"
"1666","YN_forest_Scaff15155599_5","3","0.0401024659999999","0.484896364","1.75086670033333","5.252600101"
"1667","YN_forest_Scaff15280258_2","1","0","0.304214069","4.283668004","4.283668004"
"1668","YN_forest_Scaff15287886_2","1","0","0.267097169","4.277863848","4.277863848"
"1669","YN_forest_Scaff15522371_1","5","0.308130811","0.4119360712","1.268592788","6.34296394"
"1670","YN_forest_Scaff15532875_1","1","0","0.492495152","2.784081406","2.784081406"
"1671","YN_forest_Scaff15766272_1","3","0.411266792","0.430225384666667","0.308155209333333","0.924465628"
"1672","YN_forest_Scaff15840351_1","2","0.031449415","0.4767704445","0.9864812725","1.972962545"
"1673","YN_forest_Scaff15873693_1","6","0.393128052","0.277788655","0.438121945","2.62873167"
"1674","YN_forest_Scaff15976666_1","9","0.347744076","0.344899393","0.643197431111111","5.78877688"
"1675","YN_forest_Scaff16099776_1","5","0.269429554","0.4552979558","1.3102469194","6.551234597"
"1676","YN_tailings_Scaff0079353_1","2","0.144189411","0.4306287245","15.031430886","30.062861772"
"1677","YN_tailings_Scaff0081094_2","3","0.198495497","0.178328630333333","2.33655681166667","7.009670435"
"1678","YN_tailings_Scaff0099794_26","2","0.189274213","0.3437285745","4.2330385875","8.466077175"
"1679","YN_tailings_Scaff0100011_1","1","0","0.438365681","3.21610699","3.21610699"
"1680","YN_tailings_Scaff0129334_18","3","0.200582495","0.327796018333333","6.73337771566667","20.200133147"
"1681","YN_tailings_Scaff0141067_1","2","0.214673","0.279644817","2.4262981345","4.852596269"
"1682","YN_tailings_Scaff0149467_1","1","0","0.438365681","2.810178385","2.810178385"
"1683","YN_tailings_Scaff0245572_1","2","0.033011913","0.3750399755","35.8385117135","71.677023427"
"1684","YN_tailings_Scaff0293924_2","2","0.149474923","0.3636282195","1.5896089095","3.179217819"
"1685","YN_tailings_Scaff0296178_1","4","0.219950956","0.488525721","1.356115522","5.424462088"
"1686","YN_tailings_Scaff0333527_1","2","0.135716401","0.3705074805","2.139623291","4.279246582"
"1687","YN_tailings_Scaff0334976_2","2","0.144189411","0.4306287245","3.562231266","7.124462532"
"1688","YN_tailings_Scaff0344648_1","1","0","0.438365681","4.799586331","4.799586331"
"1689","YN_tailings_Scaff0408012_1","3","0.11238736","0.424990809","0.726761908333333","2.180285725"
"1690","YN_tailings_Scaff0519260_1","1","0","0.358534019","7.819768037","7.819768037"
"1691","YN_tailings_Scaff0519260_2","2","0.289081681","0.5030748595","3.33901484","6.67802968"
"1692","YN_tailings_Scaff0555160_1","3","0.202166659","0.328573900666667","5.406712905","16.220138715"
"1693","YN_tailings_Scaff0578275_80","1","0","0.438365681","6.326698905","6.326698905"
"1694","YN_tailings_Scaff0609149_1","4","0.566786794","0.440368587","20.28179200625","81.127168025"
"1695","YN_tailings_Scaff0609917_1","1","0","0.386981317","5.216215989","5.216215989"
"1696","YN_tailings_Scaff0649335_1","3","0.144189411","0.42531154","7.54916098433333","22.647482953"
"1697","YN_tailings_Scaff0671886_1","1","0","0.438365681","2.780927925","2.780927925"
"1698","YN_tailings_Scaff0750860_2","3","0.087515736","0.433281350333333","1.04624367533333","3.138731026"
"1699","YN_tailings_Scaff0850846_3","2","0.044585075","0.3362414815","3.176257262","6.352514524"
"1700","YN_tailings_Scaff0980226_1","1","0","0.358534019","29.1288868","29.1288868"
"1701","YN_tailings_Scaff1030584_1","3","0.225405585","0.387318067333333","1.963823272","5.891469816"
"1702","YN_tailings_Scaff1075048_1","3","0.132542612","0.367574256333333","4.84546491766667","14.536394753"
